id,ensembl_gene,symbol,entrez_id,transcript_type
ENST00000497412,ENSG00000062598,ELMO2,63916,processed_transcript
ENST00000487583,ENSG00000062598,ELMO2,63916,processed_transcript
ENST00000462593,ENSG00000062598,ELMO2,63916,processed_transcript
ENST00000624441,ENSG00000280041,AL133335.1,NA,protein_coding
ENST00000217131,ENSG00000101160,CTSZ,1522,protein_coding
ENST00000503833,ENSG00000101160,CTSZ,1522,retained_intron
ENST00000488395,ENSG00000101160,CTSZ,1522,retained_intron
ENST00000472025,ENSG00000101160,CTSZ,1522,retained_intron
ENST00000355937,ENSG00000101166,SLMO2,51012,protein_coding
ENST00000371033,ENSG00000101166,SLMO2,51012,protein_coding
ENST00000463057,ENSG00000101166,SLMO2,51012,nonsense_mediated_decay
ENST00000466051,ENSG00000101166,SLMO2,51012,retained_intron
ENST00000337938,ENSG00000124205,EDN3,1908,protein_coding
ENST00000311585,ENSG00000124205,EDN3,1908,protein_coding
ENST00000371028,ENSG00000124205,EDN3,1908,protein_coding
ENST00000371025,ENSG00000124205,EDN3,1908,protein_coding
ENST00000395654,ENSG00000124205,EDN3,1908,protein_coding
ENST00000348616,ENSG00000124215,CDH26,60437,protein_coding
ENST00000477058,ENSG00000124215,CDH26,60437,processed_transcript
ENST00000370991,ENSG00000124215,CDH26,60437,protein_coding
ENST00000497614,ENSG00000124215,CDH26,60437,processed_transcript
ENST00000244049,ENSG00000124215,CDH26,60437,protein_coding
ENST00000350849,ENSG00000124215,CDH26,60437,protein_coding
ENST00000456106,ENSG00000124215,CDH26,60437,protein_coding
ENST00000614565,ENSG00000179242,CDH4,1002,protein_coding
ENST00000611855,ENSG00000179242,CDH4,1002,protein_coding
ENST00000543233,ENSG00000179242,CDH4,1002,protein_coding
ENST00000370263,ENSG00000101204,CHRNA4,1137,protein_coding
ENST00000615287,ENSG00000101204,CHRNA4,1137,protein_coding
ENST00000463705,ENSG00000101204,CHRNA4,1137,processed_transcript
ENST00000631289,ENSG00000101204,CHRNA4,1137,retained_intron
ENST00000498043,ENSG00000101204,CHRNA4,1137,nonsense_mediated_decay
ENST00000467563,ENSG00000101204,CHRNA4,1137,processed_transcript
ENST00000627000,ENSG00000101204,CHRNA4,1137,nonsense_mediated_decay
ENST00000630240,ENSG00000101204,CHRNA4,1137,retained_intron
ENST00000628665,ENSG00000101204,CHRNA4,1137,processed_transcript
ENST00000627869,ENSG00000101204,CHRNA4,1137,retained_intron
ENST00000626188,ENSG00000101204,CHRNA4,1137,retained_intron
ENST00000628606,ENSG00000101204,CHRNA4,1137,retained_intron
ENST00000475033,ENSG00000101204,CHRNA4,1137,processed_transcript
ENST00000480012,ENSG00000101204,CHRNA4,1137,processed_transcript
ENST00000217188,ENSG00000125508,SRMS,6725,protein_coding
ENST00000369768,ENSG00000125522,NPBWR2,2832,protein_coding
ENST00000360149,ENSG00000196132,MYT1,4661,protein_coding
ENST00000328439,ENSG00000196132,MYT1,4661,protein_coding
ENST00000622439,ENSG00000196132,MYT1,4661,protein_coding
ENST00000536311,ENSG00000196132,MYT1,4661,protein_coding
ENST00000610671,ENSG00000196132,MYT1,4661,processed_transcript
ENST00000332235,ENSG00000183186,C2CD4C,126567,protein_coding
ENST00000587541,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000346144,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000613880,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000617201,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000622462,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000619333,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000215637,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000382683,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000621286,ENSG00000099866,MADCAM1,8174,protein_coding
ENST00000622449,ENSG00000099866,MADCAM1,8174,retained_intron
ENST00000359315,ENSG00000141933,TPGS1,91978,protein_coding
ENST00000588278,ENSG00000141933,TPGS1,91978,retained_intron
ENST00000263097,ENSG00000064666,CNN2,1265,protein_coding
ENST00000562015,ENSG00000064666,CNN2,1265,protein_coding
ENST00000348419,ENSG00000064666,CNN2,1265,protein_coding
ENST00000565096,ENSG00000064666,CNN2,1265,protein_coding
ENST00000569352,ENSG00000064666,CNN2,1265,nonsense_mediated_decay
ENST00000562958,ENSG00000064666,CNN2,1265,protein_coding
ENST00000606983,ENSG00000064666,CNN2,1265,protein_coding
ENST00000562075,ENSG00000064666,CNN2,1265,protein_coding
ENST00000607102,ENSG00000064666,CNN2,1265,protein_coding
ENST00000566695,ENSG00000064666,CNN2,1265,protein_coding
ENST00000568865,ENSG00000064666,CNN2,1265,protein_coding
ENST00000564572,ENSG00000064666,CNN2,1265,retained_intron
ENST00000233609,ENSG00000115268,RPS15,6209,protein_coding
ENST00000586686,ENSG00000115268,RPS15,6209,protein_coding
ENST00000592588,ENSG00000115268,RPS15,6209,protein_coding
ENST00000591032,ENSG00000115268,RPS15,6209,protein_coding
ENST00000592623,ENSG00000115268,RPS15,6209,protein_coding
ENST00000586656,ENSG00000115268,RPS15,6209,protein_coding
ENST00000589656,ENSG00000115268,RPS15,6209,protein_coding
ENST00000591804,ENSG00000115268,RPS15,6209,protein_coding
ENST00000593052,ENSG00000115268,RPS15,6209,protein_coding
ENST00000592700,ENSG00000115268,RPS15,6209,retained_intron
ENST00000586096,ENSG00000115268,RPS15,6209,protein_coding
ENST00000617694,ENSG00000115268,RPS15,6209,protein_coding
ENST00000585665,ENSG00000115268,RPS15,6209,protein_coding
ENST00000382159,ENSG00000176533,GNG7,2788,protein_coding
ENST00000587867,ENSG00000176533,GNG7,2788,nonsense_mediated_decay
ENST00000221566,ENSG00000104969,SGTA,6449,protein_coding
ENST00000591984,ENSG00000104969,SGTA,6449,retained_intron
ENST00000589251,ENSG00000104969,SGTA,6449,protein_coding
ENST00000587866,ENSG00000104969,SGTA,6449,protein_coding
ENST00000586711,ENSG00000104969,SGTA,6449,processed_transcript
ENST00000292672,ENSG00000161082,CELF5,60680,protein_coding
ENST00000541430,ENSG00000161082,CELF5,60680,protein_coding
ENST00000334293,ENSG00000161082,CELF5,60680,nonsense_mediated_decay
ENST00000586050,ENSG00000161082,CELF5,60680,processed_transcript
ENST00000589370,ENSG00000161082,CELF5,60680,processed_transcript
ENST00000588350,ENSG00000161082,CELF5,60680,nonsense_mediated_decay
ENST00000588101,ENSG00000161082,CELF5,60680,processed_transcript
ENST00000591483,ENSG00000161082,CELF5,60680,retained_intron
ENST00000329493,ENSG00000183397,C19orf71,100128569,protein_coding
ENST00000381781,ENSG00000205784,ARRDC5,645432,protein_coding
ENST00000245907,ENSG00000125730,C3,718,protein_coding
ENST00000601475,ENSG00000125730,C3,718,retained_intron
ENST00000599899,ENSG00000125730,C3,718,retained_intron
ENST00000602229,ENSG00000125730,C3,718,protein_coding
ENST00000599668,ENSG00000125730,C3,718,processed_transcript
ENST00000601008,ENSG00000125730,C3,718,protein_coding
ENST00000596548,ENSG00000125730,C3,718,protein_coding
ENST00000596179,ENSG00000125730,C3,718,retained_intron
ENST00000596238,ENSG00000125730,C3,718,retained_intron
ENST00000598805,ENSG00000125730,C3,718,retained_intron
ENST00000594005,ENSG00000125730,C3,718,retained_intron
ENST00000602053,ENSG00000125730,C3,718,retained_intron
ENST00000600763,ENSG00000125730,C3,718,retained_intron
ENST00000594270,ENSG00000125730,C3,718,processed_transcript
ENST00000597442,ENSG00000125730,C3,718,processed_transcript
ENST00000595577,ENSG00000125730,C3,718,retained_intron
ENST00000594936,ENSG00000125730,C3,718,retained_intron
ENST00000600744,ENSG00000125730,C3,718,protein_coding
ENST00000597384,ENSG00000267952,CTD-2207O23.12,NA,retained_intron
ENST00000599312,ENSG00000267952,CTD-2207O23.12,NA,protein_coding
ENST00000596712,ENSG00000198816,ZNF358,140467,protein_coding
ENST00000597229,ENSG00000198816,ZNF358,140467,protein_coding
ENST00000394341,ENSG00000198816,ZNF358,140467,protein_coding
ENST00000601870,ENSG00000268614,CTD-2207O23.10,NA,nonsense_mediated_decay
ENST00000221249,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000594754,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000601668,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000594098,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000601001,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000545201,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000596515,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000414982,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000450331,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000600942,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000593924,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000600737,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000602191,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000598462,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000595264,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000594551,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000599311,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000595176,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000595889,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000594864,ENSG00000032444,PNPLA6,10908,processed_transcript
ENST00000599951,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000595352,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000599947,ENSG00000032444,PNPLA6,10908,protein_coding
ENST00000597202,ENSG00000032444,PNPLA6,10908,retained_intron
ENST00000594797,ENSG00000229833,PET100,100131801,protein_coding
ENST00000623154,ENSG00000229833,PET100,100131801,TEC
ENST00000456958,ENSG00000229833,PET100,100131801,protein_coding
ENST00000601829,ENSG00000229833,PET100,100131801,retained_intron
ENST00000601406,ENSG00000229833,PET100,100131801,protein_coding
ENST00000598540,ENSG00000229833,PET100,100131801,nonsense_mediated_decay
ENST00000600836,ENSG00000229833,PET100,100131801,retained_intron
ENST00000598664,ENSG00000268400,CTD-3214H19.4,NA,nonsense_mediated_decay
ENST00000599243,ENSG00000268400,CTD-3214H19.4,NA,nonsense_mediated_decay
ENST00000595866,ENSG00000268400,CTD-3214H19.4,NA,nonsense_mediated_decay
ENST00000599698,ENSG00000133246,PRAM1,84106,retained_intron
ENST00000423345,ENSG00000133246,PRAM1,84106,protein_coding
ENST00000594696,ENSG00000133246,PRAM1,84106,retained_intron
ENST00000600262,ENSG00000133246,PRAM1,84106,protein_coding
ENST00000324060,ENSG00000181733,OR2Z1,284383,protein_coding
ENST00000429566,ENSG00000170929,OR1M1,125963,protein_coding
ENST00000590382,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000588465,ENSG00000129353,SLC44A2,57153,retained_intron
ENST00000407327,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000335757,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000590857,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000588688,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000586078,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000592293,ENSG00000129353,SLC44A2,57153,nonsense_mediated_decay
ENST00000588409,ENSG00000129353,SLC44A2,57153,nonsense_mediated_decay
ENST00000588393,ENSG00000129353,SLC44A2,57153,retained_intron
ENST00000589561,ENSG00000129353,SLC44A2,57153,retained_intron
ENST00000588214,ENSG00000129353,SLC44A2,57153,processed_transcript
ENST00000591194,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000586549,ENSG00000129353,SLC44A2,57153,protein_coding
ENST00000590475,ENSG00000129353,SLC44A2,57153,retained_intron
ENST00000460935,ENSG00000196466,ZNF799,90576,retained_intron
ENST00000419318,ENSG00000196466,ZNF799,90576,protein_coding
ENST00000430385,ENSG00000196466,ZNF799,90576,protein_coding
ENST00000595766,ENSG00000196466,ZNF799,90576,protein_coding
ENST00000595562,ENSG00000268870,CTD-3105H18.16,NA,protein_coding
ENST00000301547,ENSG00000180855,ZNF443,10224,protein_coding
ENST00000436821,ENSG00000180855,ZNF443,10224,nonsense_mediated_decay
ENST00000598753,ENSG00000269755,CTD-3105H18.18,NA,nonsense_mediated_decay
ENST00000428311,ENSG00000196826,ZNF709,NA,protein_coding
ENST00000343325,ENSG00000173875,ZNF791,163049,protein_coding
ENST00000446165,ENSG00000173875,ZNF791,163049,protein_coding
ENST00000597691,ENSG00000173875,ZNF791,163049,nonsense_mediated_decay
ENST00000598225,ENSG00000173875,ZNF791,163049,nonsense_mediated_decay
ENST00000600752,ENSG00000173875,ZNF791,163049,protein_coding
ENST00000498389,ENSG00000173875,ZNF791,163049,processed_transcript
ENST00000597692,ENSG00000269242,CTD-2192J16.22,NA,nonsense_mediated_decay
ENST00000469423,ENSG00000104774,MAN2B1,4125,retained_intron
ENST00000480851,ENSG00000104774,MAN2B1,4125,processed_transcript
ENST00000493218,ENSG00000104774,MAN2B1,4125,retained_intron
ENST00000456935,ENSG00000104774,MAN2B1,4125,protein_coding
ENST00000221363,ENSG00000104774,MAN2B1,4125,protein_coding
ENST00000466794,ENSG00000104774,MAN2B1,4125,retained_intron
ENST00000596591,ENSG00000104774,MAN2B1,4125,nonsense_mediated_decay
ENST00000595880,ENSG00000104774,MAN2B1,4125,processed_transcript
ENST00000433513,ENSG00000104774,MAN2B1,4125,processed_transcript
ENST00000593686,ENSG00000104774,MAN2B1,4125,nonsense_mediated_decay
ENST00000495617,ENSG00000104774,MAN2B1,4125,processed_transcript
ENST00000465830,ENSG00000104774,MAN2B1,4125,retained_intron
ENST00000462144,ENSG00000104774,MAN2B1,4125,retained_intron
ENST00000486847,ENSG00000104774,MAN2B1,4125,protein_coding
ENST00000596512,ENSG00000104774,MAN2B1,4125,processed_transcript
ENST00000598876,ENSG00000104774,MAN2B1,4125,protein_coding
ENST00000600281,ENSG00000104774,MAN2B1,4125,retained_intron
ENST00000585548,ENSG00000179284,DAND5,199699,protein_coding
ENST00000317060,ENSG00000179284,DAND5,199699,protein_coding
ENST00000360228,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000614285,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000587525,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000585802,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000573710,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000586190,ENSG00000141837,CACNA1A,773,retained_intron
ENST00000574822,ENSG00000141837,CACNA1A,773,processed_transcript
ENST00000573891,ENSG00000141837,CACNA1A,773,nonsense_mediated_decay
ENST00000593267,ENSG00000141837,CACNA1A,773,retained_intron
ENST00000590205,ENSG00000141837,CACNA1A,773,retained_intron
ENST00000593160,ENSG00000141837,CACNA1A,773,retained_intron
ENST00000574974,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000587451,ENSG00000141837,CACNA1A,773,processed_transcript
ENST00000592864,ENSG00000141837,CACNA1A,773,protein_coding
ENST00000587730,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000324340,ENSG00000123136,DDX39A,10212,nonsense_mediated_decay
ENST00000589318,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000588692,ENSG00000123136,DDX39A,10212,nonsense_mediated_decay
ENST00000242776,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000592927,ENSG00000123136,DDX39A,10212,nonsense_mediated_decay
ENST00000592391,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000588542,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000454233,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000589675,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000593026,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000590315,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000590556,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000590260,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000586558,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000590239,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000586993,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000592632,ENSG00000123136,DDX39A,10212,retained_intron
ENST00000593008,ENSG00000123136,DDX39A,10212,processed_transcript
ENST00000591275,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000590696,ENSG00000123136,DDX39A,10212,protein_coding
ENST00000550308,ENSG00000186204,CYP4F12,66002,protein_coding
ENST00000547332,ENSG00000186204,CYP4F12,66002,nonsense_mediated_decay
ENST00000547471,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000451750,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000430608,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000548237,ENSG00000186204,CYP4F12,66002,nonsense_mediated_decay
ENST00000518629,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000548501,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000549622,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000548435,ENSG00000186204,CYP4F12,66002,nonsense_mediated_decay
ENST00000546792,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000550264,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000517734,ENSG00000186204,CYP4F12,66002,nonsense_mediated_decay
ENST00000551607,ENSG00000186204,CYP4F12,66002,protein_coding
ENST00000324632,ENSG00000186204,CYP4F12,66002,protein_coding
ENST00000550627,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000546608,ENSG00000186204,CYP4F12,66002,retained_intron
ENST00000322107,ENSG00000176231,OR10H4,126541,protein_coding
ENST00000291439,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000590263,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000590756,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000429941,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000589991,ENSG00000072958,AP1M1,8907,retained_intron
ENST00000444449,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000589822,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000590945,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000591775,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000586957,ENSG00000072958,AP1M1,8907,retained_intron
ENST00000589782,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000591966,ENSG00000072958,AP1M1,8907,retained_intron
ENST00000586461,ENSG00000072958,AP1M1,8907,retained_intron
ENST00000586543,ENSG00000072958,AP1M1,8907,protein_coding
ENST00000592703,ENSG00000072958,AP1M1,8907,retained_intron
ENST00000248054,ENSG00000127511,SIN3B,23309,protein_coding
ENST00000596802,ENSG00000127511,SIN3B,23309,protein_coding
ENST00000379803,ENSG00000127511,SIN3B,23309,protein_coding
ENST00000596638,ENSG00000127511,SIN3B,23309,protein_coding
ENST00000599880,ENSG00000127511,SIN3B,23309,processed_transcript
ENST00000595541,ENSG00000127511,SIN3B,23309,protein_coding
ENST00000594372,ENSG00000127511,SIN3B,23309,retained_intron
ENST00000595900,ENSG00000127511,SIN3B,23309,processed_transcript
ENST00000602204,ENSG00000127511,SIN3B,23309,retained_intron
ENST00000595049,ENSG00000127511,SIN3B,23309,retained_intron
ENST00000601141,ENSG00000127511,SIN3B,23309,retained_intron
ENST00000594235,ENSG00000127511,SIN3B,23309,processed_transcript
ENST00000248076,ENSG00000127533,F2RL3,9002,protein_coding
ENST00000599210,ENSG00000127533,F2RL3,9002,protein_coding
ENST00000593731,ENSG00000268173,PIK3R2,NA,nonsense_mediated_decay
ENST00000597802,ENSG00000216490,IFI30,10437,protein_coding
ENST00000407280,ENSG00000216490,IFI30,10437,protein_coding
ENST00000600463,ENSG00000216490,IFI30,10437,retained_intron
ENST00000593829,ENSG00000130520,LSM4,25804,protein_coding
ENST00000252816,ENSG00000130520,LSM4,25804,protein_coding
ENST00000600289,ENSG00000130520,LSM4,25804,nonsense_mediated_decay
ENST00000594828,ENSG00000130520,LSM4,25804,protein_coding
ENST00000597776,ENSG00000130520,LSM4,25804,protein_coding
ENST00000593564,ENSG00000130520,LSM4,25804,retained_intron
ENST00000339007,ENSG00000175489,LRRC25,126364,protein_coding
ENST00000595840,ENSG00000175489,LRRC25,126364,protein_coding
ENST00000433218,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000221222,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000539827,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000392351,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000594794,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000594439,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000542541,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000595756,ENSG00000051128,HOMER3,9454,retained_intron
ENST00000596482,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000600077,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000599808,ENSG00000051128,HOMER3,9454,retained_intron
ENST00000599097,ENSG00000051128,HOMER3,9454,protein_coding
ENST00000502506,ENSG00000186010,NDUFA13,51079,nonsense_mediated_decay
ENST00000507754,ENSG00000186010,NDUFA13,51079,protein_coding
ENST00000503283,ENSG00000186010,NDUFA13,51079,protein_coding
ENST00000511584,ENSG00000186010,NDUFA13,51079,retained_intron
ENST00000428459,ENSG00000186010,NDUFA13,51079,protein_coding
ENST00000511180,ENSG00000186010,NDUFA13,51079,retained_intron
ENST00000606722,ENSG00000186010,NDUFA13,51079,nonsense_mediated_decay
ENST00000596019,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000397165,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000397162,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000594127,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000601365,ENSG00000197124,ZNF682,91120,retained_intron
ENST00000602079,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000358523,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000595736,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000597972,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000601100,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000593468,ENSG00000197124,ZNF682,91120,protein_coding
ENST00000595534,ENSG00000197124,ZNF682,91120,nonsense_mediated_decay
ENST00000599240,ENSG00000197124,ZNF682,91120,processed_transcript
ENST00000360605,ENSG00000105176,URI1,8725,protein_coding
ENST00000570564,ENSG00000105176,URI1,8725,protein_coding
ENST00000574233,ENSG00000105176,URI1,8725,protein_coding
ENST00000574766,ENSG00000105176,URI1,8725,processed_transcript
ENST00000585655,ENSG00000105176,URI1,8725,protein_coding
ENST00000392271,ENSG00000105176,URI1,8725,protein_coding
ENST00000574110,ENSG00000105176,URI1,8725,nonsense_mediated_decay
ENST00000574666,ENSG00000105176,URI1,8725,nonsense_mediated_decay
ENST00000576442,ENSG00000105176,URI1,8725,protein_coding
ENST00000570704,ENSG00000105176,URI1,8725,processed_transcript
ENST00000574176,ENSG00000105176,URI1,8725,processed_transcript
ENST00000575242,ENSG00000105176,URI1,8725,protein_coding
ENST00000573052,ENSG00000105176,URI1,8725,protein_coding
ENST00000306065,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000587667,ENSG00000105186,ANKRD27,84079,retained_intron
ENST00000591100,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000587352,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000622502,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000593232,ENSG00000105186,ANKRD27,84079,retained_intron
ENST00000586463,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000588700,ENSG00000105186,ANKRD27,84079,nonsense_mediated_decay
ENST00000586693,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000590519,ENSG00000105186,ANKRD27,84079,protein_coding
ENST00000590341,ENSG00000021488,SLC7A9,11136,protein_coding
ENST00000590465,ENSG00000021488,SLC7A9,11136,nonsense_mediated_decay
ENST00000023064,ENSG00000021488,SLC7A9,11136,protein_coding
ENST00000592232,ENSG00000021488,SLC7A9,11136,nonsense_mediated_decay
ENST00000587772,ENSG00000021488,SLC7A9,11136,protein_coding
ENST00000589659,ENSG00000021488,SLC7A9,11136,retained_intron
ENST00000379026,ENSG00000105672,ETV2,2116,protein_coding
ENST00000379023,ENSG00000105672,ETV2,2116,protein_coding
ENST00000402764,ENSG00000105672,ETV2,2116,protein_coding
ENST00000619399,ENSG00000105672,ETV2,2116,protein_coding
ENST00000479824,ENSG00000105672,ETV2,2116,protein_coding
ENST00000621247,ENSG00000105672,ETV2,2116,protein_coding
ENST00000403402,ENSG00000105672,ETV2,2116,protein_coding
ENST00000591135,ENSG00000105672,ETV2,2116,protein_coding
ENST00000587708,ENSG00000205155,PSENEN,55851,protein_coding
ENST00000591949,ENSG00000205155,PSENEN,55851,protein_coding
ENST00000222266,ENSG00000205155,PSENEN,55851,protein_coding
ENST00000590706,ENSG00000267796,LIN37,55957,retained_intron
ENST00000301159,ENSG00000267796,LIN37,55957,protein_coding
ENST00000591076,ENSG00000267796,LIN37,55957,processed_transcript
ENST00000587108,ENSG00000267796,LIN37,55957,retained_intron
ENST00000595455,ENSG00000267796,LIN37,55957,nonsense_mediated_decay
ENST00000592871,ENSG00000267796,LIN37,55957,retained_intron
ENST00000587751,ENSG00000267796,LIN37,55957,protein_coding
ENST00000591163,ENSG00000267796,LIN37,55957,protein_coding
ENST00000590890,ENSG00000267796,LIN37,55957,retained_intron
ENST00000246551,ENSG00000126264,HCST,10870,protein_coding
ENST00000437550,ENSG00000126264,HCST,10870,protein_coding
ENST00000304116,ENSG00000196357,ZNF565,147929,protein_coding
ENST00000392173,ENSG00000196357,ZNF565,147929,protein_coding
ENST00000355114,ENSG00000196357,ZNF565,147929,protein_coding
ENST00000591473,ENSG00000196357,ZNF565,147929,protein_coding
ENST00000585994,ENSG00000196357,ZNF565,147929,protein_coding
ENST00000587803,ENSG00000196357,ZNF565,147929,retained_intron
ENST00000586648,ENSG00000196357,ZNF565,147929,retained_intron
ENST00000456324,ENSG00000167635,ZNF146,7705,protein_coding
ENST00000591063,ENSG00000167635,ZNF146,7705,processed_transcript
ENST00000586094,ENSG00000167635,ZNF146,7705,processed_transcript
ENST00000443387,ENSG00000167635,ZNF146,7705,protein_coding
ENST00000587285,ENSG00000167635,ZNF146,7705,retained_intron
ENST00000589018,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000351218,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000514101,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000392144,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000587809,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000588979,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000477900,ENSG00000120784,ZFP30,22835,retained_intron
ENST00000587199,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000591444,ENSG00000120784,ZFP30,22835,protein_coding
ENST00000589676,ENSG00000120784,ZFP30,22835,processed_transcript
ENST00000586732,ENSG00000120784,ZFP30,22835,processed_transcript
ENST00000589789,ENSG00000120784,ZFP30,22835,processed_transcript
ENST00000355481,ENSG00000196218,RYR1,6261,protein_coding
ENST00000360985,ENSG00000196218,RYR1,6261,protein_coding
ENST00000359596,ENSG00000196218,RYR1,6261,protein_coding
ENST00000594111,ENSG00000196218,RYR1,6261,retained_intron
ENST00000594335,ENSG00000196218,RYR1,6261,nonsense_mediated_decay
ENST00000599547,ENSG00000196218,RYR1,6261,protein_coding
ENST00000600337,ENSG00000196218,RYR1,6261,retained_intron
ENST00000601514,ENSG00000196218,RYR1,6261,protein_coding
ENST00000596431,ENSG00000196218,RYR1,6261,protein_coding
ENST00000593322,ENSG00000196218,RYR1,6261,nonsense_mediated_decay
